"slug","name","category","indexable","overall_severity","issue_count","blocker_count","should_fix_count","nice_to_have_count","issue_codes","issue_details","tools_needing_premium_functionality_improvement","tools_needing_seo_content_improvement","should_reconsider_noindex","title_length","meta_description_length","faq_count","related_tool_count","has_tool_options","has_premium_controls","has_premium_guide_copy","unique_tool_intent","premium_tool_functionality","input_driven_output","non_generic_output","title_h1_meta","helpful_intro","useful_below_tool_content","specific_faqs","canonical","robots","related_links","duplicate_page_issue","risky_indexable","mojibake","unsafe_legacy_js","sitemap","ads_safe","layout_cls"
"story-name-generator","Story Title Generator","creative-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=52; metaDescriptionLength=86; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","52","86","0","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"story-plot-generator","Story Plot Generator","creative-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=43; metaDescriptionLength=73; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","43","73","0","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"street-name-generator","Street Name Generator","gaming-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=47; metaDescriptionLength=94; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","47","94","0","3","no","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"study-plan-generator","Study Plan Generator","ai-writing-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=48; metaDescriptionLength=77; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","48","77","0","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"synonym-generator","Synonym Generator","ai-writing-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=53; metaDescriptionLength=80; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","53","80","0","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"tag-cloud-generator","Tag Cloud Generator","seo-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=43; metaDescriptionLength=81; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","43","81","0","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"tagline-generator","Tagline Generator","business-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=41; metaDescriptionLength=63; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","41","63","0","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"tavern-name-generator","Tavern Name Generator","gaming-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=51; metaDescriptionLength=86; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","51","86","0","3","no","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"testimonial-generator","Testimonial Generator","ai-writing-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=40; metaDescriptionLength=85; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","40","85","0","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"text-shadow-generator","CSS Text Shadow Generator","developer-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=40; metaDescriptionLength=72; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","40","72","0","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"text-summary-generator","Text Summary Generator","utility-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=43; metaDescriptionLength=72; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","43","72","0","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"text-to-binary-generator","Text to Binary Converter","developer-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=48; metaDescriptionLength=80; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","48","80","0","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"thesis-statement-generator","Thesis Statement Generator","ai-writing-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=44; metaDescriptionLength=75; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","44","75","0","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"tiefling-name-generator","Tiefling Name Generator","gaming-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=42; metaDescriptionLength=75; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","42","75","0","3","no","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"town-name-generator","Town Name Generator","gaming-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=46; metaDescriptionLength=105; h1Matches=true. || generic_or_thin_faqs: FAQ count=1; at least one FAQ appears generic or too broad.","no","yes","no","46","105","1","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"truth-or-dare-generator","Truth or Dare Generator","random-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=46; metaDescriptionLength=88; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","46","88","0","3","no","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"twitch-name-generator","Twitch Name Generator","creative-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=43; metaDescriptionLength=92; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","43","92","0","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"typescript-type-generator","TypeScript Type Generator","developer-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=50; metaDescriptionLength=73; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","50","73","0","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"typography-generator","Typography Generator","text-font-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=45; metaDescriptionLength=75; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","45","75","0","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"underline-text-generator","Underline Text Generator","text-font-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=59; metaDescriptionLength=105; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","59","105","0","3","no","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"utm-generator","UTM Link Generator","seo-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=41; metaDescriptionLength=79; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","41","79","0","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"uuid-generator","UUID Generator","developer-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=40; metaDescriptionLength=105; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","40","105","0","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"uwu-text-generator","UwU Text Generator","text-font-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=44; metaDescriptionLength=75; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","44","75","0","3","no","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"vampire-name-generator","Vampire Name Generator","gaming-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=48; metaDescriptionLength=81; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","48","81","0","3","no","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"video-game-name-generator","Video Game Name Generator","gaming-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=44; metaDescriptionLength=83; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","44","83","0","3","no","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
